gtc	number_snps	ploidy	ploidy_type	sample_name	sample_plate	sample_well	cluster_file	snp_manifest	scan_date	autocall_date	autocall_version	number_normalization_transforms	number_x_controls	number_y_controls	scanner_name	pmt_green	pmt_red	scanner_software_version	scanner_username	call_rate	computed_gender	logr_deviation	gencall_score_10_percentile	dx	gencall_score_50_percentile	number_valid_calls	number_invalid_calls	number_intensity_only_or_zeroed_loci	p05_x	p50_x	p95_x	p05_y	p50_y	p95_y	sentrix_barcode
3998887042_R02C02.gtc	173662	1	0				CanineHD_A.egt	CanineHD_B.bpm	4/15/2015 3:05:21 PM	05/12/2023 6:27 PM	3.0.0	6	88	88	S327	478	564	3.6.17.15868	byersam	0.992209	M	0.201847	0.454101	0	0.889895	170774	1341	1547	222	3703	14018	128	2766	5532	3998887042
3998887042_R03C02.gtc	173662	1	0				CanineHD_A.egt	CanineHD_B.bpm	4/15/2015 3:20:26 PM	05/12/2023 6:27 PM	3.0.0	6	88	88	S327	478	564	3.6.17.15868	byersam	0.993371	M	0.196970	0.454101	0	0.890166	170974	1141	1547	240	4011	14577	144	3040	6000	3998887042
3998887042_R04C02.gtc	173662	1	0				CanineHD_A.egt	CanineHD_B.bpm	4/15/2015 3:35:32 PM	05/12/2023 6:28 PM	3.0.0	6	88	88	S327	478	564	3.6.17.15868	byersam	0.993260	F	0.187860	0.454101	0	0.889765	170955	1160	1547	251	4125	14603	153	3226	6593	3998887042
3998887042_R05C02.gtc	173662	1	0				CanineHD_A.egt	CanineHD_B.bpm	4/15/2015 3:50:35 PM	05/12/2023 6:27 PM	3.0.0	6	88	88	S327	478	564	3.6.17.15868	byersam	0.994417	M	0.205909	0.459007	0	0.890875	171154	961	1547	283	3825	15818	180	3565	7482	3998887042
3998887042_R06C02.gtc	173662	1	0				CanineHD_A.egt	CanineHD_B.bpm	4/15/2015 4:05:34 PM	05/12/2023 6:27 PM	3.0.0	6	88	88	S327	478	564	3.6.17.15868	byersam	0.985562	F	0.271792	0.445317	0	0.884487	169630	2485	1547	242	3027	14071	145	3718	7685	3998887042
3998887055_R01C01.gtc	173662	1	0				CanineHD_A.egt	CanineHD_B.bpm	4/16/2015 10:24:26 AM	05/12/2023 6:27 PM	3.0.0	6	88	88	S327	478	564	3.6.17.15868	byersam	0.994957	M	0.220232	0.458208	0	0.891290	171247	868	1547	176	6074	18785	107	3940	7519	3998887055
3998887055_R02C01.gtc	173662	1	0				CanineHD_A.egt	CanineHD_B.bpm	4/16/2015 10:39:26 AM	05/12/2023 6:26 PM	3.0.0	6	88	88	S327	478	564	3.6.17.15868	byersam	0.993266	F	0.246906	0.454101	0	0.890515	170956	1159	1547	169	5137	18199	98	4178	8344	3998887055
3998887055_R03C01.gtc	173662	1	0				CanineHD_A.egt	CanineHD_B.bpm	4/16/2015 10:54:35 AM	05/12/2023 6:27 PM	3.0.0	6	88	88	S327	478	564	3.6.17.15868	byersam	0.995160	M	0.239966	0.459403	0	0.891663	171282	833	1547	194	6125	19148	132	4536	8619	3998887055
3998887055_R04C01.gtc	173662	1	0				CanineHD_A.egt	CanineHD_B.bpm	4/16/2015 11:09:36 AM	05/12/2023 6:28 PM	3.0.0	6	88	88	S327	478	564	3.6.17.15868	byersam	0.994440	F	0.259522	0.459403	0	0.891436	171158	957	1547	196	7077	19111	127	5061	9376	3998887055
3998887055_R05C01.gtc	173662	1	0				CanineHD_A.egt	CanineHD_B.bpm	4/16/2015 11:24:40 AM	05/12/2023 6:26 PM	3.0.0	6	88	88	S327	478	564	3.6.17.15868	byersam	0.994794	F	0.227228	0.459403	0	0.891633	171219	896	1547	200	6649	19368	137	5278	10013	3998887055
3998887055_R06C01.gtc	173662	1	0				CanineHD_A.egt	CanineHD_B.bpm	4/16/2015 11:39:44 AM	05/12/2023 6:27 PM	3.0.0	6	88	88	S327	478	564	3.6.17.15868	byersam	0.993388	M	0.291182	0.459020	0	0.890997	170977	1138	1547	197	6311	19232	138	5174	10549	3998887055
3998887055_R01C02.gtc	173662	1	0				CanineHD_A.egt	CanineHD_B.bpm	4/16/2015 11:54:50 AM	05/12/2023 6:27 PM	3.0.0	6	88	88	S327	478	564	3.6.17.15868	byersam	0.993661	M	0.208216	0.454101	0	0.890260	171024	1091	1547	168	5148	15459	120	2959	5639	3998887055
3998887055_R02C02.gtc	173662	1	0				CanineHD_A.egt	CanineHD_B.bpm	4/16/2015 12:09:54 PM	05/12/2023 6:26 PM	3.0.0	6	88	88	S327	478	564	3.6.17.15868	byersam	0.994387	M	0.223623	0.455315	0	0.891023	171149	966	1547	170	5212	18041	114	3688	7168	3998887055
9806219020_R01C01.gtc	173662	1	0				CanineHD_A.egt	CanineHD_B.bpm	8/8/2014 5:49:05 PM	05/12/2023 6:27 PM	3.0.0	6	88	88	S327	478	564	3.6.17.15868	byersam	0.994417	M	0.221223	0.459403	0	0.892758	171154	961	1547	226	3584	10871	152	2191	4152	9806219020
9806219020_R02C01.gtc	173662	1	0				CanineHD_A.egt	CanineHD_B.bpm	8/8/2014 6:04:13 PM	05/12/2023 6:26 PM	3.0.0	6	88	88	S327	478	564	3.6.17.15868	byersam	0.994480	F	0.224119	0.459403	0	0.892172	171165	950	1547	252	4774	13517	160	2993	5580	9806219020
9806219020_R03C01.gtc	173662	1	0				CanineHD_A.egt	CanineHD_B.bpm	8/8/2014 6:19:22 PM	05/12/2023 6:26 PM	3.0.0	6	88	88	S327	478	564	3.6.17.15868	byersam	0.994155	M	0.253872	0.459403	0	0.892555	171109	1006	1547	293	4804	13768	191	3093	5689	9806219020
9806219031_R01C01.gtc	173662	1	0				CanineHD_A.egt	CanineHD_B.bpm	7/20/2014 7:50:17 PM	05/12/2023 6:26 PM	3.0.0	6	88	88	S327	478	564	3.6.17.15868	byersam	0.992400	M	0.237872	0.459141	0	0.891016	170807	1308	1547	235	3762	11785	118	2688	4981	9806219031
9806219035_R03C02.gtc	173662	1	0				CanineHD_A.egt	CanineHD_B.bpm	6/27/2014 12:35:44 PM	05/12/2023 6:26 PM	3.0.0	6	88	88	S327	478	564	3.6.17.15868	byersam	0.992854	M	0.204647	0.459403	0	0.891862	170885	1230	1547	305	4853	18089	189	5014	9936	9806219035
9806219039_R05C01.gtc	173662	1	0				CanineHD_A.egt	CanineHD_B.bpm	8/8/2014 9:56:35 PM	05/12/2023 6:27 PM	3.0.0	6	88	88	S327	478	564	3.6.17.15868	byersam	0.994341	M	0.244166	0.459403	0	0.892438	171141	974	1547	269	4452	14009	175	4094	7717	9806219039
9806219039_R05C02.gtc	173662	1	0				CanineHD_A.egt	CanineHD_B.bpm	8/8/2014 11:27:02 PM	05/12/2023 6:26 PM	3.0.0	6	88	88	S327	478	564	3.6.17.15868	byersam	0.993005	F	0.241506	0.459403	0	0.891814	170911	1204	1547	266	4847	13276	168	3596	6500	9806219039
9806219039_R06C02.gtc	173662	1	0				CanineHD_A.egt	CanineHD_B.bpm	8/8/2014 11:42:05 PM	05/12/2023 6:27 PM	3.0.0	6	88	88	S327	478	564	3.6.17.15868	byersam	0.990373	M	0.244643	0.458970	0	0.890622	170458	1657	1547	319	3783	15133	181	3967	8021	9806219039
9806219039_R06C01.gtc	173662	1	0				CanineHD_A.egt	CanineHD_B.bpm	8/8/2014 10:11:37 PM	05/12/2023 6:27 PM	3.0.0	6	88	88	S327	478	564	3.6.17.15868	byersam	0.987892	F	0.240153	0.454101	0	0.890072	170031	2084	1547	289	3937	14861	186	4240	8769	9806219039
9806219039_R01C02.gtc	173662	1	0				CanineHD_A.egt	CanineHD_B.bpm	8/8/2014 10:26:42 PM	05/12/2023 6:27 PM	3.0.0	6	88	88	S327	478	564	3.6.17.15868	byersam	0.992697	F	0.249115	0.459403	0	0.891729	170858	1257	1547	184	3306	10042	109	1892	3486	9806219039
9806219039_R02C02.gtc	173662	1	0				CanineHD_A.egt	CanineHD_B.bpm	8/8/2014 10:41:46 PM	05/12/2023 6:26 PM	3.0.0	6	88	88	S327	478	564	3.6.17.15868	byersam	0.993080	F	0.242670	0.459403	0	0.891727	170924	1191	1547	214	4079	12022	127	2463	4528	9806219039
9806219039_R03C02.gtc	173662	1	0				CanineHD_A.egt	CanineHD_B.bpm	8/8/2014 10:56:55 PM	05/12/2023 6:27 PM	3.0.0	6	88	88	S327	478	564	3.6.17.15868	byersam	0.993284	M	0.224009	0.459403	0	0.891857	170959	1156	1547	241	4538	13249	148	2893	5344	9806219039
9806219039_R04C02.gtc	173662	1	0				CanineHD_A.egt	CanineHD_B.bpm	8/8/2014 11:12:00 PM	05/12/2023 6:26 PM	3.0.0	6	88	88	S327	478	564	3.6.17.15868	byersam	0.993493	F	0.247547	0.459403	0	0.891912	170995	1120	1547	241	4259	11823	166	2932	5302	9806219039
9806219041_R04C01.gtc	173662	1	0				CanineHD_A.egt	CanineHD_B.bpm	7/24/2014 8:31:41 PM	05/12/2023 6:27 PM	3.0.0	6	88	88	S327	478	564	3.6.17.15868	byersam	0.994556	F	0.210792	0.459403	0	0.891967	171178	937	1547	294	4487	14632	200	3689	7017	9806219041
9806219041_R05C01.gtc	173662	1	0				CanineHD_A.egt	CanineHD_B.bpm	7/24/2014 8:46:48 PM	05/12/2023 6:27 PM	3.0.0	6	88	88	S327	478	564	3.6.17.15868	byersam	0.994248	F	0.199632	0.459403	0	0.892012	171125	990	1547	304	5388	16599	181	4724	9158	9806219041
9806219049_R04C02.gtc	173662	1	0				CanineHD_A.egt	CanineHD_B.bpm	7/25/2014 1:26:10 PM	05/12/2023 6:26 PM	3.0.0	6	88	88	S327	478	564	3.6.17.15868	byersam	0.993481	M	0.236438	0.459403	0	0.891993	170993	1122	1547	293	4346	13606	226	3704	6843	9806219049
9806219049_R05C02.gtc	173662	1	0				CanineHD_A.egt	CanineHD_B.bpm	7/25/2014 1:41:13 PM	05/12/2023 6:26 PM	3.0.0	6	88	88	S327	478	564	3.6.17.15868	byersam	0.994248	M	0.217519	0.459403	0	0.891968	171125	990	1547	289	5043	14917	200	4658	8720	9806219049
9806219050_R01C01.gtc	173662	1	0				CanineHD_A.egt	CanineHD_B.bpm	8/11/2014 1:03:48 PM	05/12/2023 6:27 PM	3.0.0	6	88	88	S327	478	564	3.6.17.15868	byersam	0.994701	M	0.244935	0.459403	0	0.892304	171203	912	1547	210	3688	10773	117	2337	4294	9806219050
9830881022_R06C01.gtc	173662	1	0				CanineHD_A.egt	CanineHD_B.bpm	6/26/2014 6:27:04 PM	05/12/2023 6:27 PM	3.0.0	6	88	88	S327	478	564	3.6.17.15868	byersam	0.993557	M	0.204137	0.459403	0	0.891591	171006	1109	1547	191	6075	21361	76	6485	12895	9830881022
9830881022_R01C02.gtc	173662	1	0				CanineHD_A.egt	CanineHD_B.bpm	6/26/2014 6:42:06 PM	05/12/2023 6:27 PM	3.0.0	6	88	88	S327	478	564	3.6.17.15868	byersam	0.992883	F	0.228057	0.456788	0	0.891364	170890	1225	1547	212	5271	15699	146	4136	7918	9830881022
9830881022_R05C01.gtc	173662	1	0				CanineHD_A.egt	CanineHD_B.bpm	6/26/2014 6:11:57 PM	05/12/2023 6:26 PM	3.0.0	6	88	88	S327	478	564	3.6.17.15868	byersam	0.992790	F	0.215701	0.459007	0	0.891726	170874	1241	1547	238	6326	20297	131	5455	10546	9830881022
9830881022_R04C01.gtc	173662	1	0				CanineHD_A.egt	CanineHD_B.bpm	6/26/2014 5:56:50 PM	05/12/2023 6:27 PM	3.0.0	6	88	88	S327	478	564	3.6.17.15868	byersam	0.969515	M	0.320122	0.445317	0	0.888017	166868	5247	1547	164	2360	11322	79	2820	7708	9830881022
9933510082_R05C02.gtc	173662	1	0				CanineHD_A.egt	CanineHD_B.bpm	9/19/2014 7:10:40 PM	05/12/2023 6:27 PM	3.0.0	6	88	88	S327	478	564	3.6.17.15868	byersam	0.994835	M	0.198511	0.459403	0	0.892459	171226	889	1547	353	5510	17343	210	4349	8761	9933510082
9933510082_R06C02.gtc	173662	1	0				CanineHD_A.egt	CanineHD_B.bpm	9/19/2014 7:25:44 PM	05/12/2023 6:27 PM	3.0.0	6	88	88	S327	478	564	3.6.17.15868	byersam	0.989879	F	0.310226	0.455039	0	0.890963	170373	1742	1547	298	3600	18295	174	4256	10510	9933510082
9933510117_R03C02.gtc	173662	1	0				CanineHD_A.egt	CanineHD_B.bpm	9/11/2014 9:00:53 PM	05/12/2023 6:26 PM	3.0.0	6	88	88	S327	478	564	3.6.17.15868	byersam	0.988043	M	0.250275	0.445317	0	0.888635	170057	2058	1547	193	3744	15460	107	2932	6311	9933510117
9933510117_R04C02.gtc	173662	1	0				CanineHD_A.egt	CanineHD_B.bpm	9/11/2014 9:16:01 PM	05/12/2023 6:27 PM	3.0.0	6	88	88	S327	478	564	3.6.17.15868	byersam	0.991227	F	0.208274	0.452147	0	0.889895	170605	1510	1547	211	4354	14643	125	3249	6337	9933510117
9933510117_R05C02.gtc	173662	1	0				CanineHD_A.egt	CanineHD_B.bpm	9/11/2014 9:31:04 PM	05/12/2023 6:27 PM	3.0.0	6	88	88	S327	478	564	3.6.17.15868	byersam	0.991302	F	0.234061	0.453409	0	0.889896	170618	1497	1547	237	4228	16077	126	4141	8128	9933510117
9933510117_R06C02.gtc	173662	1	0				CanineHD_A.egt	CanineHD_B.bpm	9/11/2014 9:46:14 PM	05/12/2023 6:26 PM	3.0.0	6	88	88	S327	478	564	3.6.17.15868	byersam	0.990140	M	0.230580	0.445838	0	0.888471	170418	1697	1547	232	3639	14461	127	3901	7905	9933510117
9933510137_R01C01.gtc	173662	1	0				CanineHD_A.egt	CanineHD_B.bpm	9/11/2014 10:07:15 PM	05/12/2023 6:27 PM	3.0.0	6	88	88	S327	478	564	3.6.17.15868	byersam	0.991378	M	0.221730	0.454101	0	0.890405	170631	1484	1547	185	3605	13663	115	2951	6071	9933510137
9933510137_R02C01.gtc	173662	1	0				CanineHD_A.egt	CanineHD_B.bpm	9/11/2014 10:22:20 PM	05/12/2023 6:26 PM	3.0.0	6	88	88	S327	478	564	3.6.17.15868	byersam	0.992674	F	0.215463	0.454101	0	0.890808	170854	1261	1547	219	5011	15656	139	3496	6652	9933510137
9933510185_R01C01.gtc	173662	1	0				CanineHD_A.egt	CanineHD_B.bpm	9/19/2014 7:46:44 PM	05/12/2023 6:26 PM	3.0.0	6	88	88	S327	478	564	3.6.17.15868	byersam	0.994527	M	0.267773	0.459403	0	0.892879	171173	942	1547	216	4746	12913	114	2992	5528	9933510185
9270665023_R06C02.gtc	173662	1	0				CanineHD_A.egt	CanineHD_B.bpm	8/14/2013 10:31:50 PM	05/12/2023 6:27 PM	3.0.0	6	88	88	S327	478	564	3.6.17.15868	byersam	0.969311	F	0.496119	0.439350	0	0.877668	166833	5282	1547	208	2613	17675	81	5694	14588	9270665023
9270665023_R03C01.gtc	173662	1	0				CanineHD_A.egt	CanineHD_B.bpm	8/14/2013 8:15:32 PM	05/12/2023 6:27 PM	3.0.0	6	88	88	S327	478	564	3.6.17.15868	byersam	0.979008	M	0.232754	0.445317	0	0.883346	168502	3613	1547	263	4192	16032	219	3897	7604	9270665023
9806219002_R01C01.gtc	173662	1	0				CanineHD_A.egt	CanineHD_B.bpm	7/23/2014 4:34:15 PM	05/12/2023 6:27 PM	3.0.0	6	88	88	S327	478	564	3.6.17.15868	byersam	0.991500	F	0.220588	0.454101	0	0.890836	170652	1463	1547	268	5018	14429	201	3022	5591	9806219002
9806219002_R02C01.gtc	173662	1	0				CanineHD_A.egt	CanineHD_B.bpm	7/23/2014 4:49:20 PM	05/12/2023 6:26 PM	3.0.0	6	88	88	S327	478	564	3.6.17.15868	byersam	0.990222	F	0.233937	0.454101	0	0.890674	170432	1683	1547	269	5098	16232	199	3361	6568	9806219002
9270665010_R01C02.gtc	173662	1	0				CanineHD_A.egt	CanineHD_B.bpm	8/7/2013 8:30:57 PM	05/12/2023 6:26 PM	3.0.0	6	88	88	S327	478	564	3.6.17.15868	byersam	0.967987	M	0.322612	0.445317	0	0.881394	166605	5510	1547	254	3073	18025	178	3209	7268	9270665010
9806219042_R01C01.gtc	173662	1	0				CanineHD_A.egt	CanineHD_B.bpm	7/24/2014 10:17:56 AM	05/12/2023 6:26 PM	3.0.0	6	88	88	S327	478	564	3.6.17.15868	byersam	0.993998	M	0.215862	0.459403	0	0.891749	171082	1033	1547	221	2934	9739	120	1857	3479	9806219042
9806219044_R01C02.gtc	173662	1	0				CanineHD_A.egt	CanineHD_B.bpm	7/24/2014 2:55:42 PM	05/12/2023 6:27 PM	3.0.0	6	88	88	S327	478	564	3.6.17.15868	byersam	0.993103	F	0.218793	0.455745	0	0.890839	170928	1187	1547	203	2837	9599	123	1925	3560	9806219044
9806219042_R02C01.gtc	173662	1	0				CanineHD_A.egt	CanineHD_B.bpm	7/24/2014 10:32:59 AM	05/12/2023 6:27 PM	3.0.0	6	88	88	S327	478	564	3.6.17.15868	byersam	0.994858	M	0.214422	0.459403	0	0.892127	171230	885	1547	233	3491	11053	145	2572	4802	9806219042
9806219042_R03C01.gtc	173662	1	0				CanineHD_A.egt	CanineHD_B.bpm	7/24/2014 10:48:04 AM	05/12/2023 6:27 PM	3.0.0	6	88	88	S327	478	564	3.6.17.15868	byersam	0.994463	M	0.211934	0.459403	0	0.892214	171162	953	1547	266	3989	13167	170	3141	6023	9806219042
9806219042_R05C01.gtc	173662	1	0				CanineHD_A.egt	CanineHD_B.bpm	7/24/2014 11:18:16 AM	05/12/2023 6:27 PM	3.0.0	6	88	88	S327	478	564	3.6.17.15868	byersam	0.994672	M	0.243701	0.459403	0	0.892400	171198	917	1547	260	4750	14694	152	4576	8566	9806219042
9806219044_R05C01.gtc	173662	1	0				CanineHD_A.egt	CanineHD_B.bpm	7/24/2014 2:25:27 PM	05/12/2023 6:26 PM	3.0.0	6	88	88	S327	478	564	3.6.17.15868	byersam	0.994027	F	0.203031	0.459175	0	0.891303	171087	1028	1547	253	4127	14311	169	4048	7858	9806219044
9806219042_R06C01.gtc	173662	1	0				CanineHD_A.egt	CanineHD_B.bpm	7/24/2014 11:33:25 AM	05/12/2023 6:27 PM	3.0.0	6	88	88	S327	478	564	3.6.17.15868	byersam	0.993260	F	0.219003	0.459403	0	0.892317	170955	1160	1547	341	4484	16746	189	4863	9761	9806219042
9806219044_R06C01.gtc	173662	1	0				CanineHD_A.egt	CanineHD_B.bpm	7/24/2014 2:40:33 PM	05/12/2023 6:27 PM	3.0.0	6	88	88	S327	478	564	3.6.17.15868	byersam	0.993115	M	0.217006	0.456006	0	0.891077	170930	1185	1547	270	3932	15265	166	4416	9095	9806219044
9270664010_R03C01.gtc	173662	1	0				CanineHD_A.egt	CanineHD_B.bpm	8/15/2013 5:10:44 PM	05/12/2023 6:26 PM	3.0.0	6	88	88	S327	478	564	3.6.17.15868	byersam	0.985237	M	0.236335	0.445317	0	0.886626	169574	2541	1547	246	3892	18995	142	5894	11661	9270664010
9806219017_R04C02.gtc	173662	1	0				CanineHD_A.egt	CanineHD_B.bpm	7/15/2014 1:29:12 AM	05/12/2023 6:27 PM	3.0.0	6	88	88	S327	478	564	3.6.17.15868	byersam	0.991204	F	0.226755	0.454137	0	0.891089	170601	1514	1547	298	4305	14719	226	3989	7769	9806219017
9806219023_R04C01.gtc	173662	1	0				CanineHD_A.egt	CanineHD_B.bpm	7/14/2014 8:51:52 PM	05/12/2023 6:27 PM	3.0.0	6	88	88	S327	478	564	3.6.17.15868	byersam	0.991982	F	0.232040	0.459403	0	0.891766	170735	1380	1547	328	3806	15394	226	4017	8183	9806219023
9806219004_R01C02.gtc	173662	1	0				CanineHD_A.egt	CanineHD_B.bpm	7/18/2014 7:45:20 PM	05/12/2023 6:27 PM	3.0.0	6	88	88	S327	478	564	3.6.17.15868	byersam	0.988467	M	0.236312	0.454101	0	0.889669	170130	1985	1547	235	4279	16836	147	3224	6463	9806219004
9806219004_R05C01.gtc	173662	1	0				CanineHD_A.egt	CanineHD_B.bpm	7/18/2014 7:15:04 PM	05/12/2023 6:27 PM	3.0.0	6	88	88	S327	478	564	3.6.17.15868	byersam	0.990960	F	0.224807	0.455273	0	0.890662	170559	1556	1547	325	6495	21604	181	5787	11036	9806219004
9806219004_R06C01.gtc	173662	1	0				CanineHD_A.egt	CanineHD_B.bpm	7/18/2014 7:30:12 PM	05/12/2023 6:27 PM	3.0.0	6	88	88	S327	478	564	3.6.17.15868	byersam	0.986898	M	0.298111	0.447803	0	0.888763	169860	2255	1547	313	3760	22167	151	5896	12295	9806219004
9806219043_R05C01.gtc	173662	1	0				CanineHD_A.egt	CanineHD_B.bpm	7/20/2014 2:36:12 PM	05/12/2023 6:27 PM	3.0.0	6	88	88	S327	478	564	3.6.17.15868	byersam	0.982082	F	0.230024	0.445317	0	0.888088	169031	3084	1547	364	6050	22639	240	5819	11424	9806219043
9830881008_R02C01.gtc	173662	1	0				CanineHD_A.egt	CanineHD_B.bpm	6/25/2014 6:40:59 PM	05/12/2023 6:28 PM	3.0.0	6	88	88	S327	478	564	3.6.17.15868	byersam	0.926137	F	0.495083	0.425059	0	0.869406	159402	12713	1547	164	1466	9358	88	1514	4930	9830881008
9830881008_R03C01.gtc	173662	1	0				CanineHD_A.egt	CanineHD_B.bpm	6/25/2014 6:56:07 PM	05/12/2023 6:27 PM	3.0.0	6	88	88	S327	478	564	3.6.17.15868	byersam	0.993394	M	0.233394	0.458301	0	0.891409	170978	1137	1547	252	7230	24016	130	5048	9401	9830881008
9830881008_R04C01.gtc	173662	1	0				CanineHD_A.egt	CanineHD_B.bpm	6/25/2014 7:11:16 PM	05/12/2023 6:27 PM	3.0.0	6	88	88	S327	478	564	3.6.17.15868	byersam	0.992726	M	0.242873	0.454911	0	0.891062	170863	1252	1547	257	6496	22297	149	4682	8837	9830881008
9700838041_R03C02.gtc	173662	1	0				CanineHD_A.egt	CanineHD_B.bpm	7/14/2014 11:55:04 AM	05/12/2023 6:28 PM	3.0.0	6	88	88	S327	478	564	3.6.17.15868	byersam	0.992586	M	0.242359	0.459403	0	0.891931	170839	1276	1547	319	4247	14897	209	3695	6867	9700838041
9700838041_R04C02.gtc	173662	1	0				CanineHD_A.egt	CanineHD_B.bpm	7/14/2014 12:10:12 PM	05/12/2023 6:28 PM	3.0.0	6	88	88	S327	478	564	3.6.17.15868	byersam	0.990495	M	0.224680	0.459403	0	0.891643	170479	1636	1547	361	3919	14327	260	3747	7043	9700838041
9700838041_R05C02.gtc	173662	1	0				CanineHD_A.egt	CanineHD_B.bpm	7/14/2014 12:25:12 PM	05/12/2023 6:27 PM	3.0.0	6	88	88	S327	478	564	3.6.17.15868	byersam	0.991587	M	0.231045	0.459403	0	0.892063	170667	1448	1547	362	4086	13794	274	4013	7487	9700838041
9700838010_R01C02.gtc	173662	1	0				CanineHD_A.egt	CanineHD_B.bpm	7/3/2014 5:12:48 PM	05/12/2023 6:27 PM	3.0.0	6	88	88	S327	478	564	3.6.17.15868	byersam	0.991785	F	0.289334	0.459403	0	0.891468	170701	1414	1547	365	6838	22037	216	4585	8251	9700838010
9700838010_R02C02.gtc	173662	1	0				CanineHD_A.egt	CanineHD_B.bpm	7/3/2014 5:28:00 PM	05/12/2023 6:26 PM	3.0.0	6	88	88	S327	478	564	3.6.17.15868	byersam	0.991651	F	0.281506	0.459403	0	0.891799	170678	1437	1547	505	7013	24004	306	5010	9114	9700838010
9700838010_R06C01.gtc	173662	1	0				CanineHD_A.egt	CanineHD_B.bpm	7/3/2014 4:57:42 PM	05/12/2023 6:26 PM	3.0.0	6	88	88	S327	478	564	3.6.17.15868	byersam	0.990088	M	0.262452	0.455964	0	0.890939	170409	1706	1547	560	7739	29563	318	7950	14692	9700838010
9700838012_R03C02.gtc	173662	1	0				CanineHD_A.egt	CanineHD_B.bpm	7/3/2014 8:50:01 PM	05/12/2023 6:26 PM	3.0.0	6	88	88	S327	478	564	3.6.17.15868	byersam	0.990344	F	0.303061	0.454101	0	0.891184	170453	1662	1547	338	7057	21021	234	4879	8631	9700838012
9700838026_R03C01.gtc	173662	1	0				CanineHD_A.egt	CanineHD_B.bpm	7/7/2014 2:27:24 AM	05/12/2023 6:28 PM	3.0.0	6	88	88	S327	478	564	3.6.17.15868	byersam	0.992691	M	0.250659	0.459370	0	0.891085	170857	1258	1547	333	5403	19782	245	4963	9028	9700838026
9700838057_R05C02.gtc	173662	1	0				CanineHD_A.egt	CanineHD_B.bpm	7/7/2014 12:31:28 PM	05/12/2023 6:26 PM	3.0.0	6	88	88	S327	478	564	3.6.17.15868	byersam	0.991448	F	0.285722	0.454101	0	0.890734	170643	1472	1547	362	5468	18162	262	5989	10668	9700838057
9700838057_R06C02.gtc	173662	1	0				CanineHD_A.egt	CanineHD_B.bpm	7/7/2014 12:46:37 PM	05/12/2023 6:28 PM	3.0.0	6	88	88	S327	478	564	3.6.17.15868	byersam	0.988548	M	0.315665	0.447803	0	0.889569	170144	1971	1547	293	4081	16743	217	5983	10914	9700838057
9830881004_R04C01.gtc	173662	1	0				CanineHD_A.egt	CanineHD_B.bpm	8/11/2014 5:10:28 PM	05/12/2023 6:27 PM	3.0.0	6	88	88	S327	478	564	3.6.17.15868	byersam	0.993865	M	0.264619	0.459403	0	0.891951	171059	1056	1547	217	5083	14431	133	3954	7236	9830881004
9830881004_R05C01.gtc	173662	1	0				CanineHD_A.egt	CanineHD_B.bpm	8/11/2014 5:25:35 PM	05/12/2023 6:26 PM	3.0.0	6	88	88	S327	478	564	3.6.17.15868	byersam	0.993237	F	0.251721	0.459038	0	0.891729	170951	1164	1547	239	4607	13039	154	3811	7048	9830881004
9933510161_R04C02.gtc	173662	1	0				CanineHD_A.egt	CanineHD_B.bpm	9/12/2014 12:44:17 PM	05/12/2023 6:27 PM	3.0.0	6	88	88	S327	478	564	3.6.17.15868	byersam	0.991895	F	0.292673	0.454101	0	0.890734	170720	1395	1547	281	4132	11522	162	4093	7383	9933510161
9830881004_R03C01.gtc	173662	1	0				CanineHD_A.egt	CanineHD_B.bpm	8/11/2014 4:55:21 PM	05/12/2023 6:27 PM	3.0.0	6	88	88	S327	478	564	3.6.17.15868	byersam	0.992883	M	0.225919	0.459403	0	0.891696	170890	1225	1547	198	4660	14824	111	3396	6687	9830881004
9374872029_R04C02.gtc	173662	1	0				CanineHD_A.egt	CanineHD_B.bpm	8/8/2013 10:49:49 PM	05/12/2023 6:28 PM	3.0.0	6	88	88	S327	478	564	3.6.17.15868	byersam	0.975941	F	0.236861	0.445317	0	0.882495	167974	4141	1547	273	4902	18545	204	5163	10099	9374872029
9830881008_R06C01.gtc	173662	1	0				CanineHD_A.egt	CanineHD_B.bpm	6/25/2014 7:41:39 PM	05/12/2023 6:27 PM	3.0.0	6	88	88	S327	478	564	3.6.17.15868	byersam	0.989583	M	0.227933	0.452935	0	0.889858	170322	1793	1547	266	5237	19946	144	5186	10792	9830881008
9830881008_R05C01.gtc	173662	1	0				CanineHD_A.egt	CanineHD_B.bpm	6/25/2014 7:26:28 PM	05/12/2023 6:26 PM	3.0.0	6	88	88	S327	478	564	3.6.17.15868	byersam	0.988049	M	0.234161	0.446013	0	0.889117	170058	2057	1547	263	5908	21834	135	4937	10241	9830881008
9830881008_R01C02.gtc	173662	1	0				CanineHD_A.egt	CanineHD_B.bpm	6/25/2014 7:56:42 PM	05/12/2023 6:27 PM	3.0.0	6	88	88	S327	478	564	3.6.17.15868	byersam	0.990164	F	0.208198	0.453015	0	0.889895	170422	1693	1547	155	3427	11327	88	2154	4096	9830881008
9830881008_R02C02.gtc	173662	1	0				CanineHD_A.egt	CanineHD_B.bpm	6/25/2014 8:11:52 PM	05/12/2023 6:28 PM	3.0.0	6	88	88	S327	478	564	3.6.17.15868	byersam	0.980292	F	0.286090	0.445317	0	0.887488	168723	3392	1547	158	2342	10715	74	2156	5293	9830881008
